Color,Magnitude
-1.990505130748847051e+00,2.644701301974103558e+01
-3.117730812362587756e+00,2.798831917517786039e+01
-3.286025798656037722e+00,2.862140636656406656e+01
-3.659896161731140296e+00,2.849424994897414365e+01
-2.674703716612224724e+00,2.820825888884357369e+01
-1.696127014667304422e+00,2.686771581608012127e+01
-2.784711042726268460e+00,2.798090212580387970e+01
-2.060500288966505167e+00,2.724950527190864946e+01
-1.825753087888717374e+00,2.682086498343430847e+01
-3.299655054530688858e+00,2.800678158739170343e+01
-1.286823787605690939e+00,2.660374486986400910e+01
-1.125501682909330725e+00,2.637189846735761733e+01
-2.443408731479941309e+00,2.743036130740785339e+01
-1.932702724269219630e+00,2.697706957636098224e+01
-1.116725904093168964e+00,2.634492621046963734e+01
-3.676421570735588062e+00,2.831375832825478867e+01
-1.618249395505767296e+00,2.678402354400927976e+01
-4.634640150076286602e+00,2.969768007223760975e+01
-2.419443139386032726e+00,2.788267324402059444e+01
-1.569026761597026365e+00,2.647286932497141621e+01
-2.713466696075581552e+00,2.763357498836998971e+01
-1.410791405264387066e+00,2.688551722295924762e+01
-2.236037944938367161e+00,2.744946712940752676e+01
-2.037969888320429135e+00,2.670157253607872505e+01
-2.028166358065526254e+00,2.707096066768615827e+01
-1.463164828552613983e+00,2.695274398372319524e+01
-2.276668398347371891e+00,2.751277195677378984e+01
-3.227034897992734130e+00,2.885228856711927747e+01
-2.037101765373677154e+00,2.710872135242040315e+01
-5.017914829442894131e+00,2.937738580783863185e+01
-4.287403952666171136e+00,2.902470485870544792e+01
-3.353920030572780320e+00,2.877385066881043230e+01
-3.585169100470753989e+00,2.853192649307904816e+01
-1.037160496356818840e+00,2.648227072705454077e+01
-7.210489818602283663e-01,2.605059019454431635e+01
-1.501447034301392591e+00,2.703082050888871635e+01
-2.549625223855478851e+00,2.744034228171738476e+01
-3.175831775339506891e+00,2.835218948275846529e+01
-3.206640907889589442e+00,2.785924382641617925e+01
-1.780791562367266323e+00,2.755087000745556125e+01
-9.149510711378390226e-01,2.606696449065361776e+01
-2.537845686786649679e+00,2.788928594314377207e+01
-1.946104891506866608e+00,2.749299070483224483e+01
-1.786332495514304952e+00,2.655555638162101673e+01
-3.523759789133109166e+00,2.890692455636088454e+01
-2.579893100788375193e+00,2.760925353748825728e+01
-3.181328144970841265e+00,2.813569181675709530e+01
-2.091288143193047233e+00,2.739289760043702415e+01
-1.917936142526848187e+00,2.692423963747134508e+01
-1.552820434015036000e+00,2.651548715004850365e+01
-1.899597291992293435e+00,2.702766696106276356e+01
-3.983447253182855974e+00,2.902212953484833236e+01
-5.254183552320235151e-01,2.622596740725530751e+01
-2.777869740820079869e+00,2.763173275119132555e+01
-1.751821851407846964e+00,2.717729765055541336e+01
-3.420605900289558576e+00,2.828019904438257015e+01
-2.733851394417595060e+00,2.790428739156545745e+01
-3.339049116433045583e+00,2.841425582441256381e+01
-1.394978099996414755e+00,2.653422025346978685e+01
-2.945603757201745054e+00,2.769999292236285982e+01
-1.674653934917770925e+00,2.679066050373655372e+01
-2.798009071115473034e+00,2.802888015108195674e+01
-1.273600709051269320e+00,2.646568441960369000e+01
-3.394572465582378129e+00,2.852153265163886431e+01
-1.460109321085116818e+00,2.661012736926817723e+01
-1.915853182801885879e+00,2.672112717110772806e+01
-2.292132785341834733e+00,2.710706245530169411e+01
-2.705443331319813183e+00,2.771948598723025015e+01
-2.176068823316004597e+00,2.756542511804065754e+01
-1.118480452414036819e+00,2.664019091360266600e+01
-3.173184959694641094e+00,2.835608486495853242e+01
-1.520921806988088321e+00,2.675852807345920681e+01
-2.987997080933965321e+00,2.844364461995969862e+01
-1.404669808707311063e+00,2.613622459816359367e+01
-1.428943639869626026e+00,2.659180361867727527e+01
-3.007407378293454059e+00,2.819111594816950728e+01
-2.990205094304322131e+00,2.763565237372604955e+01
-3.123998707638747874e+00,2.847751459552734232e+01
-3.307941276854741375e+00,2.821432308545117706e+01
-2.086103743473479710e+00,2.728963295126639110e+01
-2.498295399751739865e+00,2.747109098412855843e+01
-2.605311453231902163e+00,2.757929638851241094e+01
-2.516267853233969731e+00,2.759561412501849276e+01
-1.916833454548182658e+00,2.681965313080521440e+01
-2.085698805308513926e+00,2.739085989946836364e+01
-2.476839007712307250e+00,2.783282036626834710e+01
-1.192501257547064597e+00,2.613858751385172852e+01
-3.520685778060780535e+00,2.785881474008292003e+01
-2.079327676143012837e+00,2.740433112738666921e+01
-1.196576404789951198e+00,2.624730750536529200e+01
-2.545989481164248502e+00,2.722860409599875453e+01
-4.096525738726199961e-01,2.579140615971864747e+01
-1.859122365383296227e+00,2.653832533281246597e+01
-4.757631891216249187e+00,2.961148226518157145e+01
-2.887312169445987564e+00,2.790511273857624275e+01
-3.113867515953526066e+00,2.826883452536331021e+01
-1.168964324988088777e+00,2.669460493723171624e+01
-5.989758379268117494e-01,2.642920994410031810e+01
-1.914591113501721509e+00,2.687787485809066368e+01
-3.789359586276983549e+00,2.889948065753272033e+01
-2.480778800916041860e+00,2.756247111593551580e+01
-1.519986798046822685e+00,2.654606299845545436e+01
-2.975506348623024877e+00,2.839926937699978637e+01
-1.812888173541814751e+00,2.700620422926139241e+01
-4.323851130873848092e+00,2.935503691122793413e+01
-1.867658751383999061e+00,2.729565425263673006e+01
-1.872449286274729729e+00,2.668499821046951936e+01
-3.086659134215871347e+00,2.824930206460339832e+01
-5.231486434414058806e-01,2.535564263004792096e+01
-3.973542607961501716e+00,2.863129267652176324e+01
-1.686263746853953194e+00,2.649852062981515743e+01
-3.502417067360457992e+00,2.826583420900880839e+01
-1.267267192966915701e+00,2.691776747075228116e+01
-2.413942292918378030e+00,2.727397464309451891e+01
-6.387533578648181276e-01,2.584502631298996533e+01
-3.504272696275616994e+00,2.859033374812586104e+01
7.232551512698393026e-02,2.514040255081306441e+01
-2.151177903917904644e+00,2.707965539131980037e+01
-2.406958876705981965e+00,2.735010003621569652e+01
-8.858710816032377977e-01,2.657747334995365662e+01
-3.252088506184922068e+00,2.780623588686904668e+01
-1.818611958557227126e+00,2.691725675411424845e+01
-3.253246557915680626e+00,2.774354468527027251e+01
-2.785803122318750269e+00,2.761620559206789238e+01
-2.143845804790068144e+00,2.687812490992429559e+01
-9.940777518056904682e-01,2.658021761864997501e+01
-2.548774225631238011e+00,2.777121621970366760e+01
-2.481530947489460459e+00,2.718493581833206463e+01
-2.159715607895517309e+00,2.700988011644698261e+01
-2.219798346523788268e+00,2.760953508755167718e+01
-2.995038886226137009e+00,2.780643803832287020e+01
-2.605072398066333506e+00,2.781136277908475307e+01
-2.313116970026268149e+00,2.770590622913599077e+01
-1.646569284716953518e+00,2.713966576670840070e+01
-2.097837690562883495e+00,2.727448066752677391e+01
-9.012617919596443983e-01,2.649336476711228272e+01
-3.328852232698089608e+00,2.805043955951608936e+01
-2.416638410735014730e+00,2.735109031508822142e+01
-6.587682319716208212e-01,2.604549827727989708e+01
-3.139072720446378639e+00,2.809554191043321580e+01
-2.387029472184597267e+00,2.724770114542173616e+01
-1.991515100410133243e+00,2.686360783136151298e+01
-2.062849410702185082e+00,2.723777466833759320e+01
-3.655138522331959905e+00,2.872019029457131367e+01
-1.719747025551118469e+00,2.681398347249661995e+01
-3.635798419885265531e+00,2.866002814413337063e+01
-3.267829481167670025e+00,2.854181731675451772e+01
-2.459452709173316265e+00,2.733727507676434598e+01
-1.564567953521677879e+00,2.673532166096320140e+01
-1.959495535733665861e+00,2.648886599378072759e+01
-2.224383103814510321e+00,2.765856036446897548e+01
-2.696644961232692594e+00,2.745111512463415693e+01
-2.062999346358573405e+00,2.741525947977059730e+01
-2.897601404672229819e+00,2.781910965168817285e+01
-1.856871328145825117e+00,2.735376053348703707e+01
-2.610639195005148849e+00,2.756336259540868383e+01
-1.345277241785218791e+00,2.642034954975837380e+01
-3.800223774603068705e+00,2.873526014144484364e+01
-2.193821264008573024e+00,2.761149888209915559e+01
-2.318953920068572927e+00,2.750831465874460235e+01
-1.710925994796038907e+00,2.659393935990192048e+01
-9.951982108189056930e-01,2.589270517278102091e+01
-2.453071840831103856e+00,2.806538115135789013e+01
-2.814626694902791826e+00,2.817507987167449102e+01
-2.657439267808520356e+00,2.830097987714204422e+01
-3.421615136105469190e+00,2.857639086244757465e+01
-8.285490098902705824e-01,2.592357998014727372e+01
-1.936790527438578380e+00,2.661648460054135512e+01
-9.491080328049008585e-01,2.670342328842475155e+01
-2.821468750780606882e+00,2.834352122580240518e+01
-1.374176693967445573e+00,2.690966972950566216e+01
-2.000126767879056189e+00,2.721579674806704574e+01
-1.971105708069771367e+00,2.726730493662705612e+01
-2.923833526627184654e+00,2.743785296396738005e+01
-3.248157689762727784e+00,2.827698452888665415e+01
-3.425490506375588495e+00,2.873899965092611808e+01
-2.103653865994811412e+00,2.731568360690573982e+01
-1.450480396197708188e+00,2.685090624249340152e+01
-2.158228060084656619e+00,2.723072564710863119e+01
-1.010912359587386788e+00,2.618150111883922193e+01
-2.383771470009083515e+00,2.734682925913437757e+01
-1.125473739128608486e+00,2.607076926222215008e+01
-3.298428160496225559e+00,2.809668038422080372e+01
-2.543233387139274271e+00,2.733332707221287450e+01
-3.316106364845172294e+00,2.831015963755835685e+01
-4.411888343841891214e+00,2.939106322361208967e+01
-3.955736085637656885e+00,2.912744877865371862e+01
-1.937111278868425046e+00,2.716269392195361121e+01
-4.131117217483286197e+00,2.938395170715146776e+01
-4.139733059761251610e+00,2.901008689658108963e+01
-9.796614365716287409e-01,2.746702885169362318e+01
-1.500953550098898859e+00,2.862003746372744573e+01
1.018929618676313709e+00,2.675721558380200449e+01
6.215663283522623317e-01,2.677350490129344962e+01
1.726511031063633794e+00,2.656692640129296024e+01
4.681276132590141970e-01,2.741792951968167102e+01
1.071838039035242218e-01,2.727726163015117322e+01
1.477844255013284425e+00,2.743242147752955162e+01
-7.792651305191924394e-01,2.849571829454573901e+01
-3.400445163255945147e-01,2.694127352153592625e+01
8.737060347868563781e-02,2.801165123603983531e+01
-1.235330206492903926e-01,2.650025700986434884e+01
-1.115599482682231525e+00,2.780735038393257241e+01
-1.856984990387843482e+00,2.873191517650285220e+01
-1.589158223357998168e-01,2.667311984246354939e+01
-1.231980592277263753e+00,2.766822994592135743e+01
3.116744804977500394e-01,2.782189018364892164e+01
-1.214848522092331962e+00,2.739838183260131288e+01
-9.162749809244274957e-02,2.741359025157516172e+01
-6.710273833976856395e-01,2.863428176970102612e+01
4.243439099171055773e-01,2.761627368089730084e+01
-1.739953664012404033e+00,2.757690407983924530e+01
-7.869026169098702894e-01,2.817429849177537449e+01
-2.503216619821799327e+00,2.852148327105025771e+01
2.002070123867980556e-01,2.817877133987791893e+01
1.919073890897493584e+00,2.664332898972574526e+01
1.069556992776501403e+00,2.565262160662503987e+01
-2.219950461012533793e+00,2.859269383639458084e+01
-2.634234424840805389e+00,2.856556917380858351e+01
-5.199741989397743680e-01,2.718874421744335024e+01
5.956516853348432505e-01,2.754179852016589791e+01
9.464631057023851213e-01,2.605022130756972842e+01
-5.551748439178894046e-02,2.743068130063837629e+01
-4.859868897004275823e-01,2.709404176036417766e+01
4.294024676205907554e-01,2.703779447376891198e+01
-1.290784893595620986e+00,2.878131685906101467e+01
-1.563319027334838296e+00,2.796645860777925208e+01
2.014569223536639697e-01,2.754089925208649703e+01
-8.103633702418520102e-01,2.775088339900623424e+01
1.526594682844805817e+00,2.533158494145823880e+01
1.757618490344192708e-01,2.633955448279804301e+01
-1.508128573170015585e+00,2.865577508873746737e+01
-4.325623003655003629e-01,2.671580968881216123e+01
-2.566886934892853134e+00,2.830954498854079660e+01
9.872147615902449047e-02,2.700027102538363621e+01
-7.527245675719527185e-01,2.772230614983863362e+01
5.407470649860712797e-01,2.649625226528325683e+01
-5.784663404690348898e-01,2.762186431737779557e+01
-8.364773882008655903e-01,2.777231891175460987e+01
-5.147395609241769421e-01,2.746840517626662859e+01
-8.315787367325739865e-01,2.887941662880016480e+01
-1.471286966966609100e+00,2.771402263992279558e+01
2.143017588296729059e+00,2.547692828654763275e+01
-2.756906760750865715e-02,2.720689946001508730e+01
-2.181585720900773850e+00,2.841081877363854957e+01
2.561318593524024578e+00,2.541461399188738923e+01
3.580432073062311815e-01,2.738678662993596902e+01
2.611119119202172101e-01,2.677978528794876922e+01
5.138490013955383517e-01,2.731127070125464229e+01
5.784402177311953608e-01,2.644653305689520195e+01
-7.656430677861827405e-01,2.764145578705391770e+01
-1.451885021692621791e+00,2.709913108788602187e+01
1.890264968859725059e-01,2.607621793107361441e+01
4.866436341620676842e-01,2.762596360135836093e+01
-1.016151219197666933e+00,2.786514341656688032e+01
-8.769164109956975039e-01,2.842757019284452369e+01
-9.494468147730827923e-01,2.749416251829989477e+01
1.601272951983290227e-01,2.767085993891590334e+01
-1.594726942148227522e+00,2.789729999343508382e+01
5.621394336425105109e-01,2.621385746934837968e+01
-2.865873458076922731e+00,2.843471084482309763e+01
7.353040626952065395e-01,2.745770920328612164e+01
-1.681664771409156600e+00,2.731941335575754337e+01
-9.719274361917591420e-01,2.741773903345644925e+01
-1.630076364765287167e-01,2.803168063333852444e+01
-3.016767258244783534e-01,2.754179524687716452e+01
2.065882908411964536e-02,2.813295487755873125e+01
-1.925571666724987807e+00,2.804708492993912117e+01
1.667440739366057301e-01,2.733930943468082830e+01
-1.266963857116770953e+00,2.769197233170498507e+01
4.083921746680729825e-01,2.782901771784487011e+01
-7.594366910930716585e-01,2.712545942680546318e+01
-9.241270187420269622e-01,2.787790924112216828e+01
-1.713520802373864171e+00,2.868455219733301931e+01
1.981585776786300102e+00,2.617397573312717896e+01
-1.693781249795023314e-03,2.787954829663831546e+01
8.659568079962305376e-01,2.680125895005006242e+01
-1.031439115804669626e+00,2.774543273818314759e+01
-9.844321414304957329e-01,2.767156231614936956e+01
-1.006254063765723572e+00,2.748531792809531993e+01
-1.022531213087880531e-01,2.755453456050531358e+01
1.425361447761019917e+00,2.539291776081608987e+01
-3.228386398037191185e+00,2.907125039946628320e+01
-1.150949920829329898e+00,2.894316918975070152e+01
4.102075933987485712e-01,2.715274209115169057e+01
-2.255197108438196096e+00,2.902343166401135477e+01
-7.478882444325165579e-01,2.833430600231417884e+01
-1.463484230578828260e+00,2.831609037598265388e+01
-1.096965752008411954e+00,2.783161414205817508e+01
-1.566499493368308293e+00,2.858710856883698526e+01
-9.880059191514440897e-01,2.850997027659916228e+01
-9.885860300212989671e-01,2.724030484143643349e+01
-2.159380212293235957e-01,2.793025157623460686e+01
-1.119583133804216146e+00,2.786040316944345818e+01
7.525520326306569530e-01,2.678715491781424518e+01
-5.455387906843007784e-01,2.775439680791784980e+01
-1.337168354626285804e+00,2.825612152292129053e+01
-1.532076168925922133e+00,2.819876004449409024e+01
-2.853336879625913980e-01,2.738580929667845965e+01
2.976101889308928605e-01,2.761464252016615362e+01
-6.906460541967440747e-01,2.727285297116537777e+01
4.064581361113539515e-03,2.711547335440756967e+01
6.371608066686569316e-01,2.675816853593555322e+01
2.065405207405568433e+00,2.662722994590410153e+01
-1.114394280365356593e+00,2.781305248184238721e+01
-1.923793091442838943e+00,2.879154347079013831e+01
-8.231709472023283070e-01,2.803688919402467405e+01
-6.972692224599796873e-01,2.718412748655446265e+01
-1.535766803720548523e-01,2.761074048019126792e+01
-1.095405529542059497e+00,2.866678187240667341e+01
-1.125754389485830842e+00,2.829660879553670583e+01
3.090534208443074249e-02,2.669738206370966793e+01
-1.125473983058697058e+00,2.737712250338201159e+01
-1.005221116339402698e+00,2.762713567528362546e+01
-2.725805369961129543e-01,2.816119615067110260e+01
7.243229021558867942e-01,2.711888268272194225e+01
3.698687684875849868e-01,2.792036114218311127e+01
1.154777596040119647e-01,2.760627951217550446e+01
-3.364389019462095121e-01,2.769744621068974055e+01
2.540525900282020189e-01,2.686973606785575086e+01
-1.186569424558552299e+00,2.828118136817526462e+01
-5.531848187861356791e-01,2.747955747693472972e+01
1.005247773968541480e+00,2.565536699640865947e+01
5.407561172383168469e-01,2.734808025897101658e+01
-1.393764885438333323e+00,2.831218423886317836e+01
-1.626931765092756166e+00,2.829740879415066601e+01
-2.280083369125403436e+00,2.812583301859302765e+01
-8.500258556417570333e-01,2.770021037146971565e+01
1.685648510386208443e-01,2.700990020749241793e+01
-8.648787000289637206e-01,2.816751295479289396e+01
-3.050824640872029647e-01,2.692922947232760578e+01
-2.063292630426438734e+00,2.795609533150506820e+01
-1.117540873942129309e+00,2.763398567048574961e+01
-1.626080293300670832e+00,2.798031165142522170e+01
6.301248409666087014e-01,2.629108850282057830e+01
-2.364599001309112936e+00,2.853970939951528152e+01
1.993231530769723037e+00,2.548542269146709671e+01
-3.837635247541406613e-01,2.789867526469191006e+01
-9.512086443599088170e-01,2.780821395435673438e+01
7.280432037593271843e-01,2.678632388179864066e+01
-1.196834658364782200e+00,2.735952987332737152e+01
-2.403076772282837226e-01,2.703394221337754644e+01
5.204630100519480607e-02,2.673079172706398410e+01
-1.220729737778881940e+00,2.785901457223351940e+01
-1.490075586926224105e+00,2.802772315207562315e+01
-1.500757578770080869e+00,2.833751680777476523e+01
9.853299832973263506e-01,2.671553994567629431e+01
-2.365309198045149941e+00,2.888174736121269603e+01
-1.944611347543219182e+00,2.812671399942109218e+01
7.298647280180894370e-01,2.642197010008151636e+01
1.681871813522739956e+00,2.610805617575616822e+01
-1.874570179889438748e+00,2.798694432734582449e+01
-2.051407378458247166e+00,2.863413301305020298e+01
-5.723211861874801798e-01,2.813249670022902649e+01
-2.102670722756805333e-01,2.813800655085249147e+01
-2.445851877461954871e+00,2.873262431967318875e+01
-1.246046717731957187e+00,2.783127959705052490e+01
-1.381509964054810524e+00,2.825802333297012225e+01
-8.000914398632836821e-01,2.735779711487472454e+01
-2.760809853441386963e+00,2.924630673639313372e+01
1.548591901395898418e+00,2.604399567908462743e+01
6.116261436317991240e-01,2.627446813298808692e+01
-1.218814004744743329e+00,2.783459054957090473e+01
1.154202551824909051e+00,2.611813036480599592e+01
-1.776533702389290426e+00,2.841286084760517383e+01
2.465482100500295815e-01,2.585107736774782694e+01
2.197512416233287524e+00,2.577291503363647962e+01
-1.507285234317443212e+00,2.897685573808645643e+01
-5.316263561648781888e-02,2.662716365039034727e+01
-3.063278256392820253e+00,2.865636621911566095e+01
-2.546749949733246865e-01,2.748019326171698751e+01
-1.068827233994273485e+00,2.849645867447574688e+01
8.745714636821730892e-01,2.663540327278780495e+01
-1.248951265128788179e-01,2.727950934735446964e+01
2.589602372886126602e+00,2.533823412444063194e+01
-1.465093156096070715e+00,2.872375624064240895e+01
6.709475609958559517e-02,2.842845033485482276e+01
1.996886208099034832e+00,2.608033963075923367e+01
3.303593279075833777e-01,2.696964145677528535e+01
1.469833823054880639e+00,2.612807824586429106e+01
-1.321080893026692848e+00,2.791272612558137212e+01
-2.624102367593010854e-01,2.770267117433541415e+01
1.128467201797310082e+00,2.693691165750817262e+01
-5.993838299534708369e-01,2.762421237466973523e+01
1.097677325321157582e+00,2.694715925444472049e+01
5.630483861173694038e-01,2.680467303849031424e+01
9.883311027614993804e-02,2.748738444400853353e+01
-1.150655851790467921e+00,2.829317308121171237e+01
-8.821042404967727180e-02,2.742668419825313464e+01
-2.430163333455972463e-01,2.769925249218503183e+01
8.754308761744056255e-02,2.742084740239809548e+01
1.139080639099610437e+00,2.549712851375487332e+01
-1.405943312437162973e+00,2.825977584952174482e+01
-7.718650851440038707e-01,2.795701015750048413e+01
-1.272928148288301031e+00,2.818292848762330749e+01
-1.156635308800790796e+00,2.799815861876256662e+01
-1.590539578518388453e+00,2.762055788978353021e+01
-8.995238652302575133e-01,2.815948821182059447e+01
-1.416954713313248959e+00,2.857545050388964469e+01
-4.584223156271178823e-01,2.698734039608444135e+01
-1.535185426641366035e+00,2.778486355057825108e+01
-7.606035827407460204e-01,2.741714503416602966e+01
-3.873623122165348320e-01,2.837887183959045956e+01
8.079582686435031746e-01,2.672622704219844536e+01
3.456734233781943999e-01,2.735784485559683077e+01
-1.147276735560872396e+00,2.833762870878191009e+01
-5.846641324904382486e-01,2.822287043607288126e+01
-2.389246983858715367e+00,2.845470636238573192e+01
-1.088837098980679485e+00,2.720745243387380441e+01
-5.388179077808246120e-01,2.812383720004002896e+01
-1.809770442720836314e+00,2.752045539838082888e+01
-1.123650437590868023e+00,2.828603129305719932e+01
-2.082187356436392633e+00,2.840252902206615460e+01
-9.145184113314321905e-01,2.776494206125187603e+01
1.876486859494384873e+00,2.589421145583053629e+01
-1.067294837917884820e-01,2.675141589997653568e+01
-1.179805803573760414e+00,2.818572152181804924e+01
1.795392984089470900e+00,2.626459621545543044e+01
-1.824748233319638757e+00,2.807477351984269376e+01
1.429159662463284519e+00,2.590118970559569078e+01
-5.924566104343043094e-02,2.807765852378957305e+01
3.566218467828328187e-01,2.724378824075746408e+01
-1.500071114026155783e-01,2.765421974425665397e+01
2.743793433688328065e+00,2.577152487904786327e+01
-5.861488686886318078e-01,2.773128700477388264e+01
4.384743756082905008e-01,2.640548206067359871e+01
-2.178447604999647069e-01,2.698014809361057331e+01
-2.356431578741791100e-01,2.765193662751491388e+01
7.951387804499070455e-01,2.722779542960079269e+01
2.352077725765223448e+00,2.580700126556360630e+01
1.206971337573726544e+00,2.678036418124717244e+01
-1.174276435626531168e+00,2.703257991766253454e+01
9.566698218162059675e-01,2.741898744477466465e+01
-1.693288418198463319e+00,2.850891070848305731e+01
-9.512940199060686552e-01,2.746099311912019303e+01
